433950.00,4556850.00,-571.25
434050.00,4556850.00,-548.83
434150.00,4556850.00,-527.33
434250.00,4556850.00,-508.14
434350.00,4556850.00,-487.98
434450.00,4556850.00,-462.24
434550.00,4556850.00,-433.40
434650.00,4556850.00,-390.93
434750.00,4556850.00,-393.94
434850.00,4556850.00,-389.67
434950.00,4556850.00,-384.03
435050.00,4556850.00,-375.66
435150.00,4556850.00,-367.07
433950.00,4556950.00,-578.83
434050.00,4556950.00,-556.53
434150.00,4556950.00,-535.10
434250.00,4556950.00,-514.56
434350.00,4556950.00,-495.79
434450.00,4556950.00,-472.54
434550.00,4556950.00,-445.54
434650.00,4556950.00,-416.80
434750.00,4556950.00,-402.89
434850.00,4556950.00,-399.11
434950.00,4556950.00,-394.64
435050.00,4556950.00,-385.71
435150.00,4556950.00,-373.23
433950.00,4557050.00,-586.45
434050.00,4557050.00,-561.71
434150.00,4557050.00,-534.83
434250.00,4557050.00,-515.39
434350.00,4557050.00,-496.51
434450.00,4557050.00,-480.31
434550.00,4557050.00,-461.61
434650.00,4557050.00,-438.11
434750.00,4557050.00,-425.76
434850.00,4557050.00,-417.66
434950.00,4557050.00,-409.48
435050.00,4557050.00,-397.17
435150.00,4557050.00,-371.79
433950.00,4557150.00,-590.87
434050.00,4557150.00,-563.97
434150.00,4557150.00,-535.18
434250.00,4557150.00,-509.79
434350.00,4557150.00,-490.61
434450.00,4557150.00,-483.89
434550.00,4557150.00,-473.50
434650.00,4557150.00,-461.59
434750.00,4557150.00,-448.58
434850.00,4557150.00,-435.96
434950.00,4557150.00,-423.05
435050.00,4557150.00,-406.79
435150.00,4557150.00,-378.80
433950.00,4557250.00,-596.61
434050.00,4557250.00,-570.54
434150.00,4557250.00,-538.85
434250.00,4557250.00,-506.71
434350.00,4557250.00,-485.61
434450.00,4557250.00,-488.56
434550.00,4557250.00,-486.72
434650.00,4557250.00,-479.20
434750.00,4557250.00,-464.73
434850.00,4557250.00,-450.54
434950.00,4557250.00,-435.46
435050.00,4557250.00,-417.19
435150.00,4557250.00,-378.39
433950.00,4557350.00,-605.99
434050.00,4557350.00,-575.57
434150.00,4557350.00,-548.32
434250.00,4557350.00,-520.50
434350.00,4557350.00,-506.94
434450.00,4557350.00,-503.22
434550.00,4557350.00,-504.25
434650.00,4557350.00,-497.27
434750.00,4557350.00,-483.11
434850.00,4557350.00,-467.22
434950.00,4557350.00,-449.42
435050.00,4557350.00,-427.84
435150.00,4557350.00,-402.69
433950.00,4557450.00,-620.64
434050.00,4557450.00,-592.29
434150.00,4557450.00,-571.84
434250.00,4557450.00,-547.01
434350.00,4557450.00,-528.05
434450.00,4557450.00,-527.08
434550.00,4557450.00,-524.44
434650.00,4557450.00,-515.69
434750.00,4557450.00,-501.47
434850.00,4557450.00,-483.31
434950.00,4557450.00,-460.67
435050.00,4557450.00,-439.89
435150.00,4557450.00,-419.58
433950.00,4557550.00,-638.12
434050.00,4557550.00,-614.02
434150.00,4557550.00,-593.48
434250.00,4557550.00,-573.37
434350.00,4557550.00,-559.98
434450.00,4557550.00,-551.07
434550.00,4557550.00,-543.57
434650.00,4557550.00,-533.71
434750.00,4557550.00,-516.53
434850.00,4557550.00,-495.08
434950.00,4557550.00,-471.64
435050.00,4557550.00,-449.54
435150.00,4557550.00,-429.71
433950.00,4557650.00,-653.00
434050.00,4557650.00,-630.58
434150.00,4557650.00,-612.92
434250.00,4557650.00,-596.33
434350.00,4557650.00,-583.38
434450.00,4557650.00,-572.21
434550.00,4557650.00,-560.09
434650.00,4557650.00,-545.49
434750.00,4557650.00,-524.68
434850.00,4557650.00,-502.77
434950.00,4557650.00,-481.76
435050.00,4557650.00,-457.99
435150.00,4557650.00,-437.77
433950.00,4557750.00,-663.23
434050.00,4557750.00,-640.99
434150.00,4557750.00,-622.72
434250.00,4557750.00,-610.06
434350.00,4557750.00,-598.52
434450.00,4557750.00,-584.00
434550.00,4557750.00,-569.88
434650.00,4557750.00,-552.58
434750.00,4557750.00,-531.50
434850.00,4557750.00,-511.23
434950.00,4557750.00,-488.87
435050.00,4557750.00,-468.23
435150.00,4557750.00,-442.87
433950.00,4557850.00,-667.13
434050.00,4557850.00,-648.26
434150.00,4557850.00,-633.64
434250.00,4557850.00,-618.49
434350.00,4557850.00,-604.71
434450.00,4557850.00,-590.60
434550.00,4557850.00,-576.33
434650.00,4557850.00,-558.03
434750.00,4557850.00,-538.50
434850.00,4557850.00,-518.15
434950.00,4557850.00,-500.78
435050.00,4557850.00,-480.07
435150.00,4557850.00,-453.76
433950.00,4557950.00,-672.14
434050.00,4557950.00,-658.16
434150.00,4557950.00,-641.07
434250.00,4557950.00,-625.67
434350.00,4557950.00,-612.47
434450.00,4557950.00,-597.99
434550.00,4557950.00,-583.08
434650.00,4557950.00,-564.04
434750.00,4557950.00,-545.05
434850.00,4557950.00,-527.24
434950.00,4557950.00,-509.57
435050.00,4557950.00,-489.24
435150.00,4557950.00,-470.14
433950.00,4558050.00,-687.24
434050.00,4558050.00,-669.10
434150.00,4558050.00,-652.88
434250.00,4558050.00,-634.70
434350.00,4558050.00,-620.60
434450.00,4558050.00,-607.64
434550.00,4558050.00,-592.44
434650.00,4558050.00,-572.37
434750.00,4558050.00,-552.60
434850.00,4558050.00,-534.14
434950.00,4558050.00,-516.02
435050.00,4558050.00,-496.01
435150.00,4558050.00,-479.28
433950.00,4558150.00,-699.67
434050.00,4558150.00,-687.12
434150.00,4558150.00,-668.35
434250.00,4558150.00,-650.50
434350.00,4558150.00,-633.28
434450.00,4558150.00,-619.45
434550.00,4558150.00,-601.18
434650.00,4558150.00,-576.35
434750.00,4558150.00,-554.23
434850.00,4558150.00,-533.71
434950.00,4558150.00,-514.64
435050.00,4558150.00,-497.76
435150.00,4558150.00,-483.36
433950.00,4558250.00,-716.58
434050.00,4558250.00,-703.23
434150.00,4558250.00,-684.43
434250.00,4558250.00,-660.95
434350.00,4558250.00,-646.07
434450.00,4558250.00,-630.26
