380321.612,4831588.195,-1494.402
380321.612,4831388.195,-1487.276
380321.612,4831188.195,-1479.296
380321.612,4830988.195,-1485.790
380321.612,4830788.195,-1499.710
380321.612,4830588.195,-1525.639
380321.612,4830388.195,-1545.941
380321.612,4830188.195,-1572.911
380321.612,4829988.195,-1592.203
380321.612,4829788.195,-1605.787
380321.612,4829588.195,-1614.397
380321.612,4829388.195,-1629.230
380321.612,4829188.195,-1695.622
380321.612,4828988.195,-1851.132
380321.612,4828788.195,-1925.849
380321.612,4828588.195,-1933.897
380321.612,4828388.195,-1926.416
380321.612,4828188.195,-1868.608
380321.612,4827988.195,-1785.327
380321.612,4827788.195,-1714.592
380321.612,4827588.195,-1706.002
380321.612,4827388.195,-1720.441
380321.612,4827188.195,-1711.097
380321.612,4826988.195,-1717.336
380321.612,4826788.195,-1695.868
380321.612,4826588.195,-1726.905
380321.612,4826388.195,-1729.654
380321.612,4826188.195,-1742.110
380321.612,4825988.195,-1740.469
380321.612,4825788.195,-1754.118
380321.612,4825588.195,-1792.791
380321.612,4825388.195,-1774.714
380321.612,4825188.195,-1777.321
380521.612,4838588.195,-556.231
380521.612,4838388.195,-580.078
380521.612,4838188.195,-599.351
380521.612,4837988.195,-625.679
380521.612,4837788.195,-662.215
380521.612,4837588.195,-703.675
380521.612,4837388.195,-724.372
380521.612,4837188.195,-748.589
380521.612,4836988.195,-782.102
380521.612,4836788.195,-823.511
380521.612,4836588.195,-841.392
380521.612,4836388.195,-869.088
380521.612,4836188.195,-896.109
380521.612,4835988.195,-927.346
380521.612,4835788.195,-949.247
380521.612,4835588.195,-979.905
380521.612,4835388.195,-994.910
380521.612,4835188.195,-1016.482
380521.612,4834988.195,-1044.922
380521.612,4834788.195,-1065.769
380521.612,4834588.195,-1094.926
380521.612,4834388.195,-1107.646
380521.612,4834188.195,-1129.921
380521.612,4833988.195,-1148.356
380521.612,4833788.195,-1160.710
380521.612,4833588.195,-1177.829
380521.612,4833388.195,-1195.397
380521.612,4833188.195,-1223.339
380521.612,4832988.195,-1265.643
380521.612,4832788.195,-1331.964
380521.612,4832588.195,-1364.415
380521.612,4832388.195,-1384.800
380521.612,4832188.195,-1402.465
380521.612,4831988.195,-1423.330
380521.612,4831788.195,-1440.415
380521.612,4831588.195,-1457.455
380521.612,4831388.195,-1460.651
380521.612,4831188.195,-1452.445
380521.612,4830988.195,-1457.549
380521.612,4830788.195,-1474.267
380521.612,4830588.195,-1488.621
380521.612,4830388.195,-1516.005
380521.612,4830188.195,-1537.791
380521.612,4829988.195,-1566.173
380521.612,4829788.195,-1584.433
380521.612,4829588.195,-1605.064
380521.612,4829388.195,-1623.203
380521.612,4829188.195,-1688.797
380521.612,4828988.195,-1818.612
380521.612,4828788.195,-1923.603
380521.612,4828588.195,-1961.325
380521.612,4828388.195,-1976.538
380521.612,4828188.195,-1959.432
380521.612,4827988.195,-1892.361
380521.612,4827788.195,-1783.989
380521.612,4827588.195,-1754.783
380521.612,4827388.195,-1755.674
380521.612,4827188.195,-1756.545
380521.612,4826988.195,-1742.796
380521.612,4826788.195,-1722.006
380521.612,4826588.195,-1749.587
380521.612,4826388.195,-1760.373
380521.612,4826188.195,-1767.489
380521.612,4825988.195,-1764.983
380521.612,4825788.195,-1784.500
380521.612,4825588.195,-1816.927
380521.612,4825388.195,-1839.334
380521.612,4825188.195,-1826.376
380721.612,4838588.195,-554.906
380721.612,4838388.195,-584.113
380721.612,4838188.195,-607.025
380721.612,4837988.195,-627.616
380721.612,4837788.195,-662.527
380721.612,4837588.195,-706.980
380721.612,4837388.195,-755.460
380721.612,4837188.195,-787.390
380721.612,4836988.195,-814.209
380721.612,4836788.195,-818.110
380721.612,4836588.195,-816.275
