435250.00,4445350.00,-143.69
435350.00,4445350.00,-143.64
435450.00,4445350.00,-144.04
435550.00,4445350.00,-144.89
435650.00,4445350.00,-145.38
435750.00,4445350.00,-144.40
435850.00,4445350.00,-144.29
435950.00,4445350.00,-144.41
436050.00,4445350.00,-144.30
436150.00,4445350.00,-142.95
436250.00,4445350.00,-141.24
436350.00,4445350.00,-140.50
436450.00,4445350.00,-139.96
436550.00,4445350.00,-139.48
436650.00,4445350.00,-139.20
436750.00,4445350.00,-138.72
436850.00,4445350.00,-138.30
436950.00,4445350.00,-138.15
437050.00,4445350.00,-138.06
437150.00,4445350.00,-138.05
437250.00,4445350.00,-138.04
437350.00,4445350.00,-138.08
437450.00,4445350.00,-138.00
437550.00,4445350.00,-138.44
437650.00,4445350.00,-137.40
437750.00,4445350.00,-135.06
437850.00,4445350.00,-133.99
437950.00,4445350.00,-131.24
438050.00,4445350.00,-128.25
438150.00,4445350.00,-125.44
435250.00,4445450.00,-143.79
435350.00,4445450.00,-143.83
435450.00,4445450.00,-143.99
435550.00,4445450.00,-144.93
435650.00,4445450.00,-145.90
435750.00,4445450.00,-146.17
435850.00,4445450.00,-142.47
435950.00,4445450.00,-144.97
436050.00,4445450.00,-145.45
436150.00,4445450.00,-144.08
436250.00,4445450.00,-142.56
436350.00,4445450.00,-140.90
436450.00,4445450.00,-140.00
436550.00,4445450.00,-139.55
436650.00,4445450.00,-139.05
436750.00,4445450.00,-138.60
436850.00,4445450.00,-138.17
436950.00,4445450.00,-137.90
437050.00,4445450.00,-137.68
437150.00,4445450.00,-137.49
437250.00,4445450.00,-137.27
437350.00,4445450.00,-137.15
437450.00,4445450.00,-137.14
437550.00,4445450.00,-137.51
437650.00,4445450.00,-137.78
437750.00,4445450.00,-137.60
437850.00,4445450.00,-136.84
437950.00,4445450.00,-135.20
438050.00,4445450.00,-132.11
438150.00,4445450.00,-131.50
438250.00,4445450.00,-131.99
438350.00,4445450.00,-130.07
438450.00,4445450.00,-129.68
438550.00,4445450.00,-127.94
435250.00,4445550.00,-143.85
435350.00,4445550.00,-143.72
435450.00,4445550.00,-143.90
435550.00,4445550.00,-145.00
435650.00,4445550.00,-145.78
435750.00,4445550.00,-143.84
435850.00,4445550.00,-144.66
435950.00,4445550.00,-146.07
436050.00,4445550.00,-145.01
436150.00,4445550.00,-143.37
436250.00,4445550.00,-143.42
436350.00,4445550.00,-142.39
436450.00,4445550.00,-140.78
436550.00,4445550.00,-139.82
436650.00,4445550.00,-139.01
436750.00,4445550.00,-138.55
436850.00,4445550.00,-138.13
436950.00,4445550.00,-137.83
437050.00,4445550.00,-137.50
437150.00,4445550.00,-137.20
437250.00,4445550.00,-136.90
437350.00,4445550.00,-136.74
437450.00,4445550.00,-136.70
437550.00,4445550.00,-136.70
437650.00,4445550.00,-136.64
437750.00,4445550.00,-136.69
437850.00,4445550.00,-136.80
437950.00,4445550.00,-136.71
438050.00,4445550.00,-136.23
438150.00,4445550.00,-135.22
438250.00,4445550.00,-134.44
438350.00,4445550.00,-134.02
438450.00,4445550.00,-132.72
438550.00,4445550.00,-128.91
438650.00,4445550.00,-125.70
440450.00,4445550.00,-125.30
440550.00,4445550.00,-125.05
435250.00,4445650.00,-143.82
435350.00,4445650.00,-143.90
435450.00,4445650.00,-143.99
435550.00,4445650.00,-144.34
435650.00,4445650.00,-138.97
435750.00,4445650.00,-134.78
435850.00,4445650.00,-139.59
435950.00,4445650.00,-146.09
436050.00,4445650.00,-143.76
436150.00,4445650.00,-143.51
436250.00,4445650.00,-143.49
436350.00,4445650.00,-143.24
436450.00,4445650.00,-142.04
436550.00,4445650.00,-140.46
436650.00,4445650.00,-139.24
436750.00,4445650.00,-138.58
436850.00,4445650.00,-138.11
436950.00,4445650.00,-137.83
437050.00,4445650.00,-137.52
437150.00,4445650.00,-137.21
437250.00,4445650.00,-136.87
437350.00,4445650.00,-136.61
437450.00,4445650.00,-136.37
437550.00,4445650.00,-136.13
437650.00,4445650.00,-135.82
437750.00,4445650.00,-135.67
437850.00,4445650.00,-135.63
437950.00,4445650.00,-135.44
438050.00,4445650.00,-134.98
438150.00,4445650.00,-134.40
438250.00,4445650.00,-134.00
438350.00,4445650.00,-133.58
438450.00,4445650.00,-132.76
438550.00,4445650.00,-131.57
438650.00,4445650.00,-128.67
438750.00,4445650.00,-125.88
440350.00,4445650.00,-125.81
440450.00,4445650.00,-125.97
440550.00,4445650.00,-125.76
440650.00,4445650.00,-125.44
435250.00,4445750.00,-144.15
435350.00,4445750.00,-145.03
435450.00,4445750.00,-144.42
435550.00,4445750.00,-136.80
435650.00,4445750.00,-132.42
435750.00,4445750.00,-134.47
435850.00,4445750.00,-136.79
435950.00,4445750.00,-140.68
436050.00,4445750.00,-143.19
436150.00,4445750.00,-142.04
436250.00,4445750.00,-141.81
436350.00,4445750.00,-142.74
436450.00,4445750.00,-141.96
436550.00,4445750.00,-141.28
436650.00,4445750.00,-140.01
436750.00,4445750.00,-139.00
436850.00,4445750.00,-138.32
436950.00,4445750.00,-137.99
437050.00,4445750.00,-137.68
437150.00,4445750.00,-137.35
437250.00,4445750.00,-136.89
437350.00,4445750.00,-136.58
437450.00,4445750.00,-136.30
437550.00,4445750.00,-135.98
437650.00,4445750.00,-135.56
437750.00,4445750.00,-135.24
