492850.00,4550450.00,-69.72
492950.00,4550450.00,-69.69
493050.00,4550450.00,-69.42
493150.00,4550450.00,-69.10
493250.00,4550450.00,-68.79
493350.00,4550450.00,-68.56
493450.00,4550450.00,-68.52
493550.00,4550450.00,-68.37
493650.00,4550450.00,-68.75
493750.00,4550450.00,-67.95
493850.00,4550450.00,-67.68
493950.00,4550450.00,-65.81
494050.00,4550450.00,-65.42
494150.00,4550450.00,-66.80
494250.00,4550450.00,-74.09
494350.00,4550450.00,-74.11
494450.00,4550450.00,-73.00
494550.00,4550450.00,-72.40
494650.00,4550450.00,-70.89
494750.00,4550450.00,-67.01
494850.00,4550450.00,-62.24
494950.00,4550450.00,-58.20
495050.00,4550450.00,-56.92
495150.00,4550450.00,-55.94
495250.00,4550450.00,-54.86
495350.00,4550450.00,-54.19
495450.00,4550450.00,-54.86
492850.00,4550550.00,-70.56
492950.00,4550550.00,-70.13
493050.00,4550550.00,-69.85
493150.00,4550550.00,-69.55
493250.00,4550550.00,-69.35
493350.00,4550550.00,-69.30
493450.00,4550550.00,-69.57
493550.00,4550550.00,-68.55
493650.00,4550550.00,-69.60
493750.00,4550550.00,-67.89
493850.00,4550550.00,-67.55
493950.00,4550550.00,-66.00
494050.00,4550550.00,-66.72
494150.00,4550550.00,-71.52
494250.00,4550550.00,-76.12
494350.00,4550550.00,-75.49
494450.00,4550550.00,-74.72
494550.00,4550550.00,-73.21
494650.00,4550550.00,-66.46
494750.00,4550550.00,-60.46
494850.00,4550550.00,-59.57
494950.00,4550550.00,-57.81
495050.00,4550550.00,-56.12
495150.00,4550550.00,-55.49
495250.00,4550550.00,-55.67
495350.00,4550550.00,-56.14
495450.00,4550550.00,-55.92
492850.00,4550650.00,-70.98
492950.00,4550650.00,-70.57
493050.00,4550650.00,-70.61
493150.00,4550650.00,-70.65
493250.00,4550650.00,-69.92
493350.00,4550650.00,-69.77
493450.00,4550650.00,-69.59
493550.00,4550650.00,-69.88
493650.00,4550650.00,-69.12
493750.00,4550650.00,-71.35
493850.00,4550650.00,-67.43
493950.00,4550650.00,-67.81
494050.00,4550650.00,-68.02
494150.00,4550650.00,-73.33
494250.00,4550650.00,-78.14
494350.00,4550650.00,-78.73
494450.00,4550650.00,-76.44
494550.00,4550650.00,-73.12
494650.00,4550650.00,-64.92
494750.00,4550650.00,-61.04
494850.00,4550650.00,-60.09
494950.00,4550650.00,-57.41
495050.00,4550650.00,-56.36
495150.00,4550650.00,-55.91
495250.00,4550650.00,-56.48
495350.00,4550650.00,-57.04
495450.00,4550650.00,-56.97
492850.00,4550750.00,-73.07
492950.00,4550750.00,-73.00
493050.00,4550750.00,-71.22
493150.00,4550750.00,-72.47
493250.00,4550750.00,-71.46
493350.00,4550750.00,-71.35
493450.00,4550750.00,-69.62
493550.00,4550750.00,-71.08
493650.00,4550750.00,-68.65
493750.00,4550750.00,-74.80
493850.00,4550750.00,-71.72
493950.00,4550750.00,-69.63
494050.00,4550750.00,-72.24
494150.00,4550750.00,-76.88
494250.00,4550750.00,-80.85
494350.00,4550750.00,-81.51
494450.00,4550750.00,-77.98
494550.00,4550750.00,-73.39
494650.00,4550750.00,-63.37
494750.00,4550750.00,-61.99
494850.00,4550750.00,-60.61
494950.00,4550750.00,-58.03
495050.00,4550750.00,-57.38
495150.00,4550750.00,-57.05
495250.00,4550750.00,-57.47
495350.00,4550750.00,-57.93
495450.00,4550750.00,-56.79
492850.00,4550850.00,-75.39
492950.00,4550850.00,-73.06
493050.00,4550850.00,-73.78
493150.00,4550850.00,-74.29
493250.00,4550850.00,-73.20
493350.00,4550850.00,-72.40
493450.00,4550850.00,-72.51
493550.00,4550850.00,-72.29
493650.00,4550850.00,-70.95
493750.00,4550850.00,-79.06
493850.00,4550850.00,-82.63
493950.00,4550850.00,-74.17
494050.00,4550850.00,-76.47
494150.00,4550850.00,-80.41
494250.00,4550850.00,-83.56
494350.00,4550850.00,-82.01
494450.00,4550850.00,-78.46
494550.00,4550850.00,-73.66
494650.00,4550850.00,-61.77
494750.00,4550850.00,-60.71
494850.00,4550850.00,-59.66
494950.00,4550850.00,-56.41
495050.00,4550850.00,-57.96
495150.00,4550850.00,-59.50
495250.00,4550850.00,-57.93
495350.00,4550850.00,-58.76
492850.00,4550950.00,-75.28
492950.00,4550950.00,-73.12
493050.00,4550950.00,-75.96
493150.00,4550950.00,-76.64
493250.00,4550950.00,-76.27
493350.00,4550950.00,-73.45
493450.00,4550950.00,-75.84
493550.00,4550950.00,-76.94
493650.00,4550950.00,-76.63
493750.00,4550950.00,-80.15
493850.00,4550950.00,-75.21
493950.00,4550950.00,-78.72
494050.00,4550950.00,-79.71
494150.00,4550950.00,-83.94
494250.00,4550950.00,-83.75
494350.00,4550950.00,-82.96
494450.00,4550950.00,-78.94
494550.00,4550950.00,-71.66
494650.00,4550950.00,-63.07
494750.00,4550950.00,-59.71
494850.00,4550950.00,-59.99
494950.00,4550950.00,-56.85
495050.00,4550950.00,-58.54
495150.00,4550950.00,-58.11
495250.00,4550950.00,-58.39
495350.00,4550950.00,-56.64
495450.00,4550950.00,-56.43
492850.00,4551050.00,-79.25
492950.00,4551050.00,-78.56
493050.00,4551050.00,-78.65
493150.00,4551050.00,-77.98
493250.00,4551050.00,-79.35
493350.00,4551050.00,-80.90
493450.00,4551050.00,-82.89
493550.00,4551050.00,-76.53
493650.00,4551050.00,-82.31
493750.00,4551050.00,-76.43
493850.00,4551050.00,-67.79
493950.00,4551050.00,-75.37
494050.00,4551050.00,-82.95
494150.00,4551050.00,-83.63
494250.00,4551050.00,-83.78
494350.00,4551050.00,-83.91
494450.00,4551050.00,-81.10
494550.00,4551050.00,-69.66
494650.00,4551050.00,-61.93
494750.00,4551050.00,-61.77
494850.00,4551050.00,-59.70
494950.00,4551050.00,-57.30
495050.00,4551050.00,-57.01
495150.00,4551050.00,-56.72
495250.00,4551050.00,-56.35
495350.00,4551050.00,-54.52
492850.00,4551150.00,-82.61
492950.00,4551150.00,-84.49
493050.00,4551150.00,-81.21
493150.00,4551150.00,-77.94
493250.00,4551150.00,-80.01
493350.00,4551150.00,-81.63
493450.00,4551150.00,-81.28
493550.00,4551150.00,-76.13
493650.00,4551150.00,-69.52
493750.00,4551150.00,-72.72
493850.00,4551150.00,-67.39
493950.00,4551150.00,-66.85
494050.00,4551150.00,-66.52
