347689.003	4532074.793	-593.600
347689.003	4531974.509	-594.300
347689.003	4531874.225	-597.200
347689.003	4531773.941	-600.300
347689.003	4531673.657	-603.600
347689.003	4531573.373	-607.100
347689.003	4531473.089	-610.600
347689.003	4531372.804	-614.300
347689.003	4531272.520	-617.900
347689.003	4531172.236	-621.500
347689.003	4531071.952	-624.900
347689.003	4530971.668	-628.000
347689.003	4530871.384	-630.500
347689.003	4530771.100	-632.800
347689.003	4530670.816	-635.100
347689.003	4530570.532	-637.400
347689.003	4530470.248	-639.900
347689.003	4530369.964	-642.100
347689.003	4530269.679	-644.300
347689.003	4530169.395	-646.300
347689.003	4530069.111	-648.000
347689.003	4529968.827	-649.300
347689.003	4529868.543	-650.400
347689.003	4529768.259	-651.500
347689.003	4529667.975	-652.600
347689.003	4529567.691	-653.600
347689.003	4529467.407	-654.600
347689.003	4529367.123	-655.400
347689.003	4529266.839	-656.300
347689.003	4529166.554	-657.400
347689.003	4529066.270	-658.500
347689.003	4528965.986	-659.600
347689.003	4528865.702	-660.700
347689.003	4528765.418	-661.800
347689.003	4528665.134	-663.100
347689.003	4528564.850	-664.500
347689.003	4528464.566	-665.900
347689.003	4528364.282	-667.400
347689.003	4528263.998	-668.800
347689.003	4528163.714	-670.300
347689.003	4528063.429	-671.700
347689.003	4527963.145	-673.200
347689.003	4527862.861	-674.600
347689.003	4527762.577	-676.100
347689.003	4527662.293	-677.600
347689.003	4527562.009	-678.900
347689.003	4527461.725	-680.100
347689.003	4527361.441	-681.200
347689.003	4527261.157	-682.400
347689.003	4527160.873	-683.600
347689.003	4527060.589	-684.800
347689.003	4526960.304	-686.000
347689.003	4526860.020	-687.000
347689.003	4526759.736	-688.200
347689.003	4526659.452	-689.400
347689.003	4526559.168	-690.700
347689.003	4526458.884	-692.100
347689.003	4526358.600	-693.600
347689.003	4526258.316	-694.900
347689.003	4526158.032	-696.000
347689.003	4526057.748	-696.600
347689.003	4514224.225	-686.900
347689.003	4514123.941	-679.500
347689.003	4514023.657	-672.300
347689.003	4513923.373	-665.000
347689.003	4513823.089	-655.500
347689.003	4513722.804	-643.600
347689.003	4513622.520	-631.200
347689.003	4513522.236	-619.900
347689.003	4513421.952	-610.000
347689.003	4513321.668	-601.000
347689.003	4513221.384	-591.700
347689.003	4513121.100	-582.000
347689.003	4513020.816	-572.800
347689.003	4512920.532	-565.100
347689.003	4512820.248	-558.400
347689.003	4512719.964	-552.300
347689.003	4512619.679	-546.900
347689.003	4512519.395	-541.500
347689.003	4512419.111	-534.100
347689.003	4512318.827	-524.900
347689.003	4512218.543	-516.400
347689.003	4512118.259	-509.100
347689.003	4512017.975	-502.000
347689.003	4511917.691	-494.200
347689.003	4511817.407	-486.500
347689.003	4511717.123	-480.700
347689.003	4511616.839	-478.800
347689.003	4511516.554	-481.900
347689.003	4511416.270	-491.000
347689.003	4511315.986	-506.600
347689.003	4511215.702	-525.200
347689.003	4511115.418	-543.000
347689.003	4511015.134	-563.600
347689.003	4510914.850	-588.000
347689.003	4510814.566	-610.600
347689.003	4510714.282	-634.600
347689.003	4510613.998	-661.800
347689.003	4510513.714	-681.000
347789.184	4532074.793	-594.300
347789.184	4531974.509	-595.500
347789.184	4531874.225	-598.500
347789.184	4531773.941	-601.700
347789.184	4531673.657	-605.100
347789.184	4531573.373	-608.600
347789.184	4531473.089	-612.300
347789.184	4531372.804	-615.900
347789.184	4531272.520	-619.500
347789.184	4531172.236	-623.000
347789.184	4531071.952	-626.300
347789.184	4530971.668	-629.100
347789.184	4530871.384	-631.500
347789.184	4530771.100	-633.800
347789.184	4530670.816	-636.100
347789.184	4530570.532	-638.400
347789.184	4530470.248	-640.800
347789.184	4530369.964	-643.100
347789.184	4530269.679	-645.200
347789.184	4530169.395	-647.200
347789.184	4530069.111	-648.700
347789.184	4529968.827	-650.000
347789.184	4529868.543	-651.200
347789.184	4529768.259	-652.400
347789.184	4529667.975	-653.600
347789.184	4529567.691	-654.700
347789.184	4529467.407	-655.700
347789.184	4529367.123	-656.500
347789.184	4529266.839	-657.400
347789.184	4529166.554	-658.400
347789.184	4529066.270	-659.400
347789.184	4528965.986	-660.500
347789.184	4528865.702	-661.600
347789.184	4528765.418	-662.800
347789.184	4528665.134	-664.000
347789.184	4528564.850	-665.300
347789.184	4528464.566	-666.700
347789.184	4528364.282	-668.100
347789.184	4528263.998	-669.700
347789.184	4528163.714	-671.200
347789.184	4528063.429	-672.800
347789.184	4527963.145	-674.300
347789.184	4527862.861	-675.700
347789.184	4527762.577	-677.100
347789.184	4527662.293	-678.500
347789.184	4527562.009	-679.800
347789.184	4527461.725	-681.000
347789.184	4527361.441	-682.200
347789.184	4527261.157	-683.500
347789.184	4527160.873	-684.700
347789.184	4527060.589	-685.900
347789.184	4526960.304	-687.000
347789.184	4526860.020	-688.100
347789.184	4526759.736	-689.300
347789.184	4526659.452	-690.600
347789.184	4526559.168	-691.900
347789.184	4526458.884	-693.300
347789.184	4526358.600	-694.600
347789.184	4526258.316	-695.500
347789.184	4514123.941	-680.100
347789.184	4514023.657	-673.100
347789.184	4513923.373	-665.900
347789.184	4513823.089	-657.200
347789.184	4513722.804	-646.000
347789.184	4513622.520	-633.700
347789.184	4513522.236	-622.300
347789.184	4513421.952	-612.400
347789.184	4513321.668	-603.200
347789.184	4513221.384	-593.900
347789.184	4513121.100	-584.200
347789.184	4513020.816	-574.900
347789.184	4512920.532	-567.000
347789.184	4512820.248	-560.200
347789.184	4512719.964	-554.300
347789.184	4512619.679	-549.300
347789.184	4512519.395	-544.500
347789.184	4512419.111	-537.900
347789.184	4512318.827	-529.500
347789.184	4512218.543	-520.900
347789.184	4512118.259	-513.200
347789.184	4512017.975	-505.300
347789.184	4511917.691	-497.000
347789.184	4511817.407	-489.000
347789.184	4511717.123	-482.700
347789.184	4511616.839	-479.900
347789.184	4511516.554	-481.800
347789.184	4511416.270	-489.100
347789.184	4511315.986	-501.700
347789.184	4511215.702	-516.900
347789.184	4511115.418	-532.500
347789.184	4511015.134	-552.100
347789.184	4510914.850	-576.300
347789.184	4510814.566	-601.600
347789.184	4510714.282	-629.200
347789.184	4510613.998	-657.400
347789.184	4510513.714	-674.200
347789.184	4510413.429	-662.200
347789.184	4510313.145	-668.800
347789.184	4510212.861	-674.300
347889.365	4532074.793	-595.100
347889.365	4531974.509	-596.400
347889.365	4531874.225	-599.500
347889.365	4531773.941	-602.800
347889.365	4531673.657	-606.300
347889.365	4531573.373	-609.900
347889.365	4531473.089	-613.600
347889.365	4531372.804	-617.200
347889.365	4531272.520	-620.700
347889.365	4531172.236	-624.100
347889.365	4531071.952	-627.100
347889.365	4530971.668	-629.800
347889.365	4530871.384	-632.200
347889.365	4530771.100	-634.400
347889.365	4530670.816	-636.600
347889.365	4530570.532	-639.000
347889.365	4530470.248	-641.400
347889.365	4530369.964	-643.600
347889.365	4530269.679	-645.700
347889.365	4530169.395	-647.600
347889.365	4530069.111	-649.300
347889.365	4529968.827	-650.800
347889.365	4529868.543	-652.200
347889.365	4529768.259	-653.600
347889.365	4529667.975	-655.000
347889.365	4529567.691	-656.200
347889.365	4529467.407	-657.200
347889.365	4529367.123	-658.100
347889.365	4529266.839	-658.900
347889.365	4529166.554	-659.800
347889.365	4529066.270	-660.700
347889.365	4528965.986	-661.800
347889.365	4528865.702	-662.800
347889.365	4528765.418	-663.800
347889.365	4528665.134	-664.900
347889.365	4528564.850	-666.100
347889.365	4528464.566	-667.400
347889.365	4528364.282	-668.900
347889.365	4528263.998	-670.500
347889.365	4528163.714	-672.200
347889.365	4528063.429	-673.900
347889.365	4527963.145	-675.500
347889.365	4527862.861	-676.900
347889.365	4527762.577	-678.200
347889.365	4527662.293	-679.500
347889.365	4527562.009	-680.800
347889.365	4527461.725	-682.200
347889.365	4527361.441	-683.600
347889.365	4527261.157	-684.900
347889.365	4527160.873	-686.200
347889.365	4527060.589	-687.500
347889.365	4526960.304	-688.600
347889.365	4526860.020	-689.800
347889.365	4526759.736	-690.900
347889.365	4526659.452	-692.200
347889.365	4526559.168	-693.400
347889.365	4526458.884	-694.600
347889.365	4526358.600	-695.500
347889.365	4514123.941	-681.500
347889.365	4514023.657	-674.700
347889.365	4513923.373	-667.700
347889.365	4513823.089	-660.400
347889.365	4513722.804	-650.700
347889.365	4513622.520	-638.900
347889.365	4513522.236	-627.400
347889.365	4513421.952	-617.300
347889.365	4513321.668	-608.100
347889.365	4513221.384	-598.800
347889.365	4513121.100	-589.100
347889.365	4513020.816	-579.700
347889.365	4512920.532	-571.400
347889.365	4512820.248	-564.400
347889.365	4512719.964	-558.600
347889.365	4512619.679	-553.800
347889.365	4512519.395	-549.800
347889.365	4512419.111	-545.000
347889.365	4512318.827	-538.200
347889.365	4512218.543	-530.500
347889.365	4512118.259	-522.400
347889.365	4512017.975	-513.500
347889.365	4511917.691	-503.900
347889.365	4511817.407	-494.800
347889.365	4511717.123	-487.300
347889.365	4511616.839	-482.500
347889.365	4511516.554	-481.400
347889.365	4511416.270	-485.200
347889.365	4511315.986	-493.000
347889.365	4511215.702	-502.900
347889.365	4511115.418	-514.300
347889.365	4511015.134	-530.600
347889.365	4510914.850	-554.000
347889.365	4510814.566	-583.300
347889.365	4510714.282	-614.800
347889.365	4510613.998	-642.600
347889.365	4510513.714	-658.100
347889.365	4510413.429	-658.800
347889.365	4510313.145	-666.600
347889.365	4510212.861	-673.300
347889.365	4510112.577	-676.600
347989.546	4532074.793	-595.500
347989.546	4531974.509	-597.000
347989.546	4531874.225	-600.200
347989.546	4531773.941	-603.700
347989.546	4531673.657	-607.300
347989.546	4531573.373	-611.000
347989.546	4531473.089	-614.800
347989.546	4531372.804	-618.400
347989.546	4531272.520	-621.800
347989.546	4531172.236	-625.000
347989.546	4531071.952	-627.800
347989.546	4530971.668	-630.300
347989.546	4530871.384	-632.600
347989.546	4530771.100	-634.800
347989.546	4530670.816	-637.200
347989.546	4530570.532	-639.700
347989.546	4530470.248	-642.000
347989.546	4530369.964	-644.100
347989.546	4530269.679	-646.100
347989.546	4530169.395	-648.000
347989.546	4530069.111	-649.800
347989.546	4529968.827	-651.600
347989.546	4529868.543	-653.300
347989.546	4529768.259	-654.900
347989.546	4529667.975	-656.300
347989.546	4529567.691	-657.600
347989.546	4529467.407	-658.700
347989.546	4529367.123	-659.600
347989.546	4529266.839	-660.400
347989.546	4529166.554	-661.200
347989.546	4529066.270	-662.000
347989.546	4528965.986	-663.000
347989.546	4528865.702	-663.900
347989.546	4528765.418	-664.800
347989.546	4528665.134	-665.800
347989.546	4528564.850	-666.900
347989.546	4528464.566	-668.200
347989.546	4528364.282	-669.700
347989.546	4528263.998	-671.400
347989.546	4528163.714	-673.100
347989.546	4528063.429	-674.800
347989.546	4527963.145	-676.400
347989.546	4527862.861	-677.800
347989.546	4527762.577	-679.200
347989.546	4527662.293	-680.500
347989.546	4527562.009	-682.000
347989.546	4527461.725	-683.400
347989.546	4527361.441	-684.900
347989.546	4527261.157	-686.400
347989.546	4527160.873	-687.800
347989.546	4527060.589	-689.200
347989.546	4526960.304	-690.400
347989.546	4526860.020	-691.500
347989.546	4526759.736	-692.700
347989.546	4526659.452	-693.800
347989.546	4514123.941	-683.500
347989.546	4514023.657	-676.400
347989.546	4513923.373	-669.000
347989.546	4513823.089	-662.400
347989.546	4513722.804	-654.200
347989.546	4513622.520	-643.500
347989.546	4513522.236	-632.200
347989.546	4513421.952	-622.200
347989.546	4513321.668	-613.100
347989.546	4513221.384	-604.000
