295102.621	4544572.424	-690.500
295203.169	4544572.424	-684.600
295203.169	4544471.560	-685.700
295203.169	4544370.696	-686.200
295303.717	4544572.424	-671.000
295303.717	4544471.560	-676.800
295303.717	4544370.696	-682.500
295303.717	4544269.832	-686.600
295303.717	4544168.969	-688.800
295404.265	4544572.424	-651.400
295404.265	4544471.560	-660.500
295404.265	4544370.696	-670.200
295404.265	4544269.832	-678.800
295404.265	4544168.969	-684.900
295404.265	4544068.105	-688.100
295504.813	4544572.424	-627.700
295504.813	4544471.560	-639.600
295504.813	4544370.696	-652.100
295504.813	4544269.832	-663.100
295504.813	4544168.969	-671.800
295504.813	4544068.105	-678.000
295504.813	4543967.241	-682.400
295605.362	4544572.424	-602.500
295605.362	4544471.560	-616.100
295605.362	4544370.696	-630.500
295605.362	4544269.832	-642.800
295605.362	4544168.969	-652.500
295605.362	4544068.105	-660.600
295605.362	4543967.241	-669.600
295605.362	4543866.378	-677.800
295705.910	4544572.424	-579.400
295705.910	4544471.560	-592.100
295705.910	4544370.696	-607.000
295705.910	4544269.832	-620.300
295705.910	4544168.969	-630.800
295705.910	4544068.105	-640.100
295705.910	4543967.241	-652.200
295705.910	4543866.378	-667.500
295705.910	4543765.514	-678.400
295806.458	4544572.424	-560.300
295806.458	4544471.560	-570.500
295806.458	4544370.696	-583.900
295806.458	4544269.832	-597.200
295806.458	4544168.969	-608.400
295806.458	4544068.105	-618.700
295806.458	4543967.241	-632.500
295806.458	4543866.378	-651.500
295806.458	4543765.514	-669.200
295806.458	4543664.650	-679.100
295907.006	4544572.424	-544.800
295907.006	4544471.560	-552.700
295907.006	4544370.696	-563.600
295907.006	4544269.832	-575.500
295907.006	4544168.969	-586.500
295907.006	4544068.105	-597.200
295907.006	4543967.241	-611.700
295907.006	4543866.378	-631.900
295907.006	4543765.514	-652.900
295907.006	4543664.650	-669.700
296007.554	4544572.424	-531.600
296007.554	4544471.560	-538.100
296007.554	4544370.696	-546.900
296007.554	4544269.832	-556.600
296007.554	4544168.969	-566.600
296007.554	4544068.105	-577.200
296007.554	4543967.241	-591.100
296007.554	4543866.378	-610.400
296007.554	4543765.514	-632.600
296007.554	4543664.650	-655.500
296108.102	4544572.424	-519.800
296108.102	4544471.560	-525.400
296108.102	4544370.696	-533.000
296108.102	4544269.832	-541.500
296108.102	4544168.969	-550.400
296108.102	4544068.105	-560.300
296108.102	4543967.241	-572.500
296108.102	4543866.378	-588.700
296108.102	4543765.514	-610.300
296108.102	4543664.650	-638.300
296108.102	4543563.786	-660.300
296208.650	4544572.424	-509.100
296208.650	4544471.560	-514.100
296208.650	4544370.696	-521.100
296208.650	4544269.832	-529.000
296208.650	4544168.969	-537.300
296208.650	4544068.105	-546.400
296208.650	4543967.241	-556.700
296208.650	4543866.378	-570.000
296208.650	4543765.514	-590.100
296208.650	4543664.650	-619.900
296208.650	4543563.786	-651.100
296208.650	4543462.923	-669.600
296309.198	4544572.424	-499.200
296309.198	4544471.560	-503.700
296309.198	4544370.696	-510.200
296309.198	4544269.832	-517.500
296309.198	4544168.969	-525.600
296309.198	4544068.105	-534.200
296309.198	4543967.241	-543.500
296309.198	4543866.378	-554.800
296309.198	4543765.514	-573.400
296309.198	4543664.650	-601.800
296309.198	4543563.786	-632.300
296309.198	4543462.923	-656.600
296309.198	4543362.059	-671.400
296409.746	4544572.424	-490.800
296409.746	4544471.560	-494.700
296409.746	4544370.696	-500.200
296409.746	4544269.832	-506.900
296409.746	4544168.969	-514.500
296409.746	4544068.105	-522.800
296409.746	4543967.241	-531.400
296409.746	4543866.378	-541.800
296409.746	4543765.514	-559.300
296409.746	4543664.650	-585.100
296409.746	4543563.786	-611.000
296409.746	4543462.923	-634.800
296409.746	4543362.059	-658.500
296510.295	4544572.424	-483.800
296510.295	4544471.560	-487.200
296510.295	4544370.696	-492.000
296510.295	4544269.832	-497.800
296510.295	4544168.969	-504.600
296510.295	4544068.105	-512.100
296510.295	4543967.241	-520.000
296510.295	4543866.378	-530.000
296510.295	4543765.514	-546.900
296510.295	4543664.650	-568.700
296510.295	4543563.786	-589.500
296510.295	4543462.923	-613.300
296510.295	4543362.059	-642.900
296510.295	4543261.195	-662.600
296510.295	4543160.332	-670.900
296610.843	4544572.424	-477.100
296610.843	4544471.560	-480.600
296610.843	4544370.696	-485.000
296610.843	4544269.832	-490.100
296610.843	4544168.969	-496.200
296610.843	4544068.105	-502.900
296610.843	4543967.241	-509.900
296610.843	4543866.378	-519.100
296610.843	4543765.514	-533.500
296610.843	4543664.650	-550.100
296610.843	4543563.786	-568.200
296610.843	4543462.923	-594.700
296610.843	4543362.059	-626.500
296610.843	4543261.195	-651.300
296610.843	4543160.332	-664.100
296610.843	4543059.468	-668.300
296610.843	4542958.604	-663.800
296711.391	4544572.424	-470.600
296711.391	4544471.560	-474.200
296711.391	4544370.696	-478.500
296711.391	4544269.832	-483.300
296711.391	4544168.969	-488.900
296711.391	4544068.105	-495.100
296711.391	4543967.241	-501.500
296711.391	4543866.378	-509.100
296711.391	4543765.514	-519.300
296711.391	4543664.650	-531.400
296711.391	4543563.786	-548.700
296711.391	4543462.923	-574.200
296711.391	4543362.059	-601.200
296711.391	4543261.195	-623.200
296711.391	4543160.332	-638.000
296711.391	4543059.468	-647.400
296711.391	4542958.604	-656.000
296811.939	4544572.424	-465.100
296811.939	4544471.560	-468.500
296811.939	4544370.696	-472.700
296811.939	4544269.832	-477.400
296811.939	4544168.969	-482.700
296811.939	4544068.105	-488.700
296811.939	4543967.241	-494.700
296811.939	4543866.378	-501.000
296811.939	4543765.514	-508.100
296811.939	4543664.650	-517.300
296811.939	4543563.786	-530.900
296811.939	4543462.923	-548.800
296811.939	4543362.059	-567.200
296811.939	4543261.195	-584.800
296811.939	4543160.332	-601.000
296811.939	4543059.468	-616.900
296811.939	4542958.604	-637.300
296811.939	4542857.740	-654.100
296811.939	4542756.877	-660.500
296811.939	4542656.013	-667.000
296811.939	4542555.149	-679.900
296912.487	4544572.424	-460.000
296912.487	4544471.560	-462.900
296912.487	4544370.696	-466.900
296912.487	4544269.832	-471.500
296912.487	4544168.969	-476.900
296912.487	4544068.105	-483.000
296912.487	4543967.241	-489.000
296912.487	4543866.378	-494.700
296912.487	4543765.514	-500.600
296912.487	4543664.650	-507.800
296912.487	4543563.786	-517.000
296912.487	4543462.923	-528.000
296912.487	4543362.059	-540.500
296912.487	4543261.195	-554.600
296912.487	4543160.332	-570.800
296912.487	4543059.468	-589.700
296912.487	4542958.604	-612.200
